id,apiname,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count
24,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/09/01/onam-trains-kerala-bengaluru-malabar-services.html,Malabar demands special trains from Bengaluru during Onam season,"Last year, the special train announced on the day before Thiruvonam, from Bayyapanahalli terminal to Mangaluru via Salem, had run completely empty.",2024-09-02 06:11:01,https://img.onmanorama.com/content/dam/mm/en/travel/travel-news/images/2022/8/30/indian-train-kerala-art.jpg.transform/576x300/image.jpg,onmanorama,5.168275833060369e-105,21,27,230,3,73
25,Newsdata,https://www.prnewswire.com/apac/news-releases/discover-the-future-of-luxury-the-kayon-villas-tirta-gangga--an-opulent-eco-sanctuary-opening-q2-2026-302236295.html,"Discover the Future of Luxury: The Kayon Villas Tirta Gangga - An Opulent Eco Sanctuary, Opening Q2 2026","BALI, Indonesia, Sept. 3, 2024 /PRNewswire/ -- The Kayon Hotels & Resorts proudly announces the expansion of its esteemed portfolio with the upcoming launch of The Kayon Villas Tirta Gangga. Situated in the picturesque Ababi village in Karangasem, this eco-friendly resort is set to...",2024-09-03 01:38:00,https://mma.prnewswire.com/media/2493898/WhatsApp_Image_2024_08_30_at_08_42_48_1024x755.jpg?p=original,prnewswire_apac,1.015733908012263e-15,18,94,351,16,119
26,Newsdata,https://www.onmanorama.com/travel/celebrity-travel/2024/09/03/fahadh-faasil-nazriya-nazim-vacation-paris-eifel-tower.html,Fahadh and Nazriya on vacation in Paris: See pictures,"France is known for its mesmerizing natural beauty, rich historical and cultural heritage, and cosmopolitan cities.",2024-09-03 07:57:39,https://img.onmanorama.com/content/dam/mm/en/travel/celebrity-travel/images/2024/9/3/nazriya-fahadh.jpg.transform/576x300/image.jpg,onmanorama,2.328193615754283e-07,18,52,182,15,76
27,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/09/03/vande-bharat-sleeper-facilities-model-night-service.html,"Vande Bharat Sleeper for night services: First model out, know more","The train, which can accelerate up to 160 kilometres per hour, boasts many modern luxuries.",2024-09-03 05:49:47,https://img.onmanorama.com/content/dam/mm/en/travel/travel-news/images/2024/9/3/vande-bharat.jpg.transform/576x300/image.jpg,onmanorama,8.398755684849859e-32,11,28,155,5,59
28,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/09/03/onam-special-train-ernakulam-yelahanka-train-timings-details-reservation.html,Onam special train announced: Advance reservation begins; Know more,It will have 2 two AC tier coaches and nine AC three-tier coaches.,2024-09-03 11:30:58,https://img.onmanorama.com/content/dam/mm/en/travel/travel-news/images/2024/3/24/train-routes.jpg.transform/576x300/image.jpg,onmanorama,1.0410446768468037e-32,1,8,63,3,18
29,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/09/03/nehru-trophy-boat-race-kerala-new-date-alappuzha-punnamada-details.html,"Nehru Trophy Boat Race to be held on September 28: Ticket booking, venue, facilities and more","Earlier, the government had cancelled this year's Champion's Boat League after the Wayanad landslides.",2024-09-03 12:15:25,https://img.onmanorama.com/content/dam/mm/en/kerala/top-news/images/2022/9/4/nehru-trophy-2.jpg.transform/576x300/image.jpg,onmanorama,1.369704349180392e-50,10,10,112,3,37
30,Newsdata,https://www.cnbctv18.com/travel/destinations/you-can-grab-flights-on-domestic-routes-starting-at-%E2%82%B9999-check-details-19478694.htm,You can grab flights on domestic routes starting at ₹999: Check details,"There will be special fares from carriers like Air India, British Airways, Lufthansa, Etihad for long-haul destinations such as London, Australia, Berlin and Paris. Airfares on domestic routes will be available at ₹999.",2024-09-18 15:01:39,https://images.cnbctv18.com/uploads/2023/12/air-india-airbus-a350-aircraft-new-brand-livery-7.jpg,cnbctv18,1.5496501186244669e-10,6,38,129,9,56
31,Newsdata,https://www.cnbctv18.com/travel/culture/travel-sector-can-contribute-immensely-to-gdp-at-par-with-countries-like-thailand-says-tourism-secy-19480183.htm,"Travel sector can contribute immensely to GDP, at par with countries like Thailand, says Tourism Secy","Additional Secretary, Ministry of Tourism said that India boasts of world-class heritage sites, but the visitor experience at these locations falls short of normal amenities. To address this, authorities must collaborate to enhance the overall experience of tourists.",2024-09-20 15:43:41,https://images.cnbctv18.com/uploads/2024/07/sarnath-madhya-pradesh-2024-07-52112b88875fbdaa04e01913ae9178d3.jpg,cnbctv18,1.546600914569464e-24,10,31,116,5,53
32,Newsdata,https://www.cnbctv18.com/world/7-year-old-boy-loki-skywalker-denied-uk-passport-disney-star-wars-copyright-19480033.htm,"There’s lots in a name, especially if you are called 'Loki Skywalker'","A British soldier, also a big 'Star Wars' fan, was informed that his family might have to forgo their vacation to the Dominican Republic after his seven-year-old son, Loki Skywalker Mowbray, was denied a passport due to Disney copyright concerns. How did the story end?",2024-09-20 15:36:49,https://images.cnbctv18.com/uploads/2022/09/2-33.jpg,cnbctv18,0.6204034684054696,14,28,152,23,88
33,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/09/25/india-first-bullet-train-vande-bharat-bullet.html,India’s first bullet train and Vande Bharat bullet coaches: Where are they made?,The bullet train that can accelerate up to 250 – 280 kilometres per hour will be built on an estimated budget of Rs 200 – 250 crore.,2024-09-25 04:13:57,https://img.onmanorama.com/content/dam/mm/en/travel/outside-kerala/images/2023/11/17/bullet-train.jpg.transform/576x300/image.jpg,onmanorama,7.705590856147914e-26,11,24,133,6,67
34,Newsdata,https://www.cnbctv18.com/travel/dubai-influencer-soudi-al-nadak-usd-50-million-private-island-bikini-19483224.htm,Dubai influencer claims husband paid $50 million for private island so she can flaunt her bikini,"The video features the couple travelling via chartered jet to the island. It also shows the luxurious private retreat nestled in a rock face, surrounded by towering palm trees and a lagoon. “This has been his best investment yet,” she wrote, as the post quickly gained traction, amassing over 2.5 million views.",2024-09-26 14:28:11,https://images.cnbctv18.com/uploads/2024/09/dubai-influencer-private-island-2024-09-917aefbd1d6ab0e8736f71b0c7fc85a4.jpg,cnbctv18,0.969646798388789,13,24,83,20,56
35,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/09/27/nehru-trophy-boat-race-day-traffic-facilities-arrangements.html,Nehru Trophy Boat Race today: Alappuzha reverberates with ‘vallamkali’ vibe; know details,"With just a few hours left for the regatta to begin, the district is all decked up and reverberates with the ‘vallamkali’ rhythms already. Here’s what you should know on the day:",2024-09-28 00:51:56,https://img.onmanorama.com/content/dam/mm/en/travel/travel-news/images/2022/7/9/nehru-trophy-boat-race-2018.jpg.transform/576x300/image.jpg,onmanorama,2.0596737810022343e-56,11,17,145,4,69
36,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/09/28/nehru-trophy-boat-race-order-of-events.html,Nehru Trophy Boat Race: Order of events and timing,The races will begin at 11 am today.,2024-09-28 03:14:56,https://img.onmanorama.com/content/dam/mm/en/kerala/top-news/images/2022/9/4/nehru-trophy-2.jpg.transform/576x300/image.jpg,onmanorama,1.6243902024405746e-55,5,10,36,2,12
37,Newsdata,https://www.prnewswire.com/apac/news-releases/korean-air-celebrates-55-years-of-passenger-service-and-50-years-of-cargo-operations-to-hong-kong-302260856.html,Korean Air celebrates 55 years of passenger service and 50 years of cargo operations to Hong Kong,"HONG KONG, Oct. 2, 2024 /PRNewswire/ -- Korean Air is proud to mark two major milestones: 55 years of passenger service and 50 years of cargo operations to Hong Kong, underscoring its long-standing commitment to connecting Korea and Hong Kong. Korean Air's inaugural flight to Hong Kong...",2024-10-02 01:00:00,https://mma.prnewswire.com/media/2517322/Photo_1.jpg?p=original,prnewswire_apac,1.655662266363762e-14,10,41,175,8,60
38,Newsdata,https://www.prnewswire.com/apac/news-releases/philippine-online-gaming-sector-thrives-amid-pandemic-recovery-302264335.html,Philippine Online Gaming Sector Thrives Amid Pandemic Recovery,"MANILA, Philippines, Oct. 2, 2024 /PRNewswire/ -- As the global pandemic recedes, the Philippine online gaming sector is experiencing unprecedented growth, a recent study by 188BET has found. Shifts in consumer behavior, economic recovery, and a surge in mobile gaming have all fueled this...",2024-10-02 02:00:00,https://mma.prnewswire.com/media/2520800/Philippine_Online_Gaming_Sector.jpg?p=original,prnewswire_apac,1.7609554789987104e-43,15,51,186,4,86
39,Newsdata,https://www.cnbctv18.com/travel/destinations/pyramids-in-egypt-were-constructed-using-ingenious-hydraulic-lift-suggests-research-19486895.htm,"Pyramids in Egypt were constructed using ingenious hydraulic lift, suggests research","Experts have always believed that the Step Pyramid in Egypt was built using a series of ramps and levers. However, a latest study by Xavier Landreau from France’s CEA Paleotechnic Institute, indicates that Ancient Egyptians may have harnessed nearby canals to operate weight-bearing lifts.",2024-10-03 15:42:11,https://images.cnbctv18.com/uploads/2024/10/pyramid-egypt-2024-10-d1191eed614b1cd7b5348c25ef438af8.jpg,cnbctv18,6.051242600416984e-08,20,45,126,12,90
40,Newsdata,https://www.cnbctv18.com/travel/himachal-pradesh-tourism-get-a-major-boost-as-adb-approves-162-million-loan-19486941.htm,Himachal Pradesh tourism get a major boost as ADB approves $162 million loan,"Under a new initiative, the funds would be used to restore the historic Naggar Castle in Kullu, beautifying public spaces, and constructing a convention center along with other amenities in Kangra.",2024-10-04 06:33:12,https://images.cnbctv18.com/uploads/2023/12/hot-spring-himachal.jpg,cnbctv18,8.392666048434513e-67,5,24,118,2,42
41,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/10/04/india-travel-advisory-middle-east-iran-israel.html,India's latest travel advisory among Iran-Israel tension: Highlights,"Many airlines are changing schedules, rerouting flights, and even cancelling services whenever necessary, prioritising safety.",2024-10-04 06:10:37,https://img.onmanorama.com/content/dam/mm/en/travel/travel-news/images/2024/7/13/flight.jpg.transform/576x300/image.jpg,onmanorama,6.81424725520589e-13,11,15,74,5,41
42,Newsdata,https://www.timesnownews.com/travel/news/travel-advisory-countries-you-should-avoid-visiting-right-now-article-113928874,Travel Advisory: Countries You Should Avoid Visiting Right Now,"Due to a combination of ongoing geopolitical tensions, natural disasters, and health concerns, there are several destinations that travellers should exercise caution or avoid entirely this week",2024-10-04 06:08:50,"https://static.tnn.in/thumb/msid-113929003,thumbsize-15876,width-1280,height-720,resizemode-75/113929003.jpg?quality=100",timesnownews,1.5544414085112846e-15,10,31,112,5,50
43,Newsdata,https://www.timesnownews.com/travel/news/nagalands-hornbill-festival-is-back-for-25th-edition-article-113928006,Nagaland’s Hornbill Festival Is Back For 25th Edition,"Hornbill Festival 2024: What started as a modest celebration in 2000 has now become the state's biggest festival, slated to celebrate its silver jubilee this year",2024-10-04 06:06:12,"https://static.tnn.in/thumb/msid-113928182,thumbsize-62212,width-1280,height-720,resizemode-75/113928182.jpg?quality=100",timesnownews,1.3681449173969273e-18,13,38,189,8,73
44,Newsdata,https://www.cnbctv18.com/travel/destinations/this-itinerary-is-for-solo-woman-travellers-who-wish-to-unwind-in-dubai-19487548.htm,This itinerary is for solo woman travellers who wish to unwind in Dubai,"Dubai is a tastefully planned city where solo travellers can explore and enjoy plenty of activities ranging from luxury shopping, night kayaking, zip-lining, skydiving, and much more; all these attractions are designed to refresh and rejuvenate your soul.",2024-10-04 14:35:31,https://images.cnbctv18.com/uploads/2024/05/dubai-museum-2024-05-119be1196998b4df7e5a246dff711b6f.jpg,cnbctv18,0.07640183590272263,17,80,255,35,123
45,Newsdata,https://www.timesnownews.com/travel/travelogues/10-essentials-for-your-travel-bag-that-emily-in-paris-will-approve-article-113968985,10 Essentials For Your Travel Bag That Emily In Paris Will Approve!,"If there's one thing we've learned from Emily in Paris, it's that style, spontaneity, and travel go hand in hand",2024-10-05 15:10:02,"https://static.tnn.in/thumb/msid-113969149,thumbsize-41554,width-1280,height-720,resizemode-75/113969149.jpg?quality=100",timesnownews,0.13834501436562324,36,106,294,56,151
46,Newsdata,https://www.timesnownews.com/travel/destinations/best-places-you-can-visit-in-koraput-odisha/photostory/114018303.cms,Odisha Travel Guide: 7 Best Places You Can Visit In Koraput,"Koraput, located in the picturesque Eastern Ghats of Odisha, is a hidden gem known for its lush greenery, rich tribal culture, and breathtaking landscapes. Whether you are a nature lover, history enthusiast, or cultural explorer, Koraput offers something for everyone. Here's a guide to the 7 best places you can visit in Koraput.",2024-10-07 14:25:07,"https://static.tnn.in/thumb/msid-114018303,imgsize-1838354,width-1280,height-720/114018303.jpg",timesnownews,1.6037039718559133e-06,4,16,39,3,17
47,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/10/08/maldives-tourism-indians-payment-rupay-cards.html,Maldives wants more Indian visitors: Tourists will be able to pay with RuPay cards now on,Maldives depends on Indian tourists during the off-season.,2024-10-08 04:51:01,https://img.onmanorama.com/content/dam/mm/en/travel/outside-kerala/images/2022/9/15/maldives.jpg.transform/576x300/image.jpg,onmanorama,0.005459374393011591,15,21,91,11,31
48,Newsdata,https://www.prnewswire.com/apac/news-releases/cnn-explores-the-nightlife-trends-subcultures-and-culinary-delights-of-neon-lit-tokyo-by-night-302269659.html,"CNN explores the nightlife trends, subcultures, and culinary delights of neon-lit Tokyo 'By Night'","HONG KONG, Oct. 8, 2024 /PRNewswire/ -- As darkness descends upon the Japanese capital, discover a vibrant world that awakens after sunset through the eyes of three people navigating Tokyo's bustling nightlife in their own unique ways. With his signature pompadour and a style inspired by...",2024-10-08 06:06:00,https://mma.prnewswire.com/media/2525360/image_980943_16832164.jpg?p=original,prnewswire_apac,7.710937510230147e-08,17,59,194,12,58
49,Newsdata,https://www.timesnownews.com/travel/news/new-delhi-srinagar-vande-bharat-express-to-be-launched-in-2025-article-114035899,"Soon, A New Vande Bharat Train Will Take Travellers From New Delhi To Srinagar","The Vande Bharat Express will significantly cut down the journey time between New Delhi and Srinagar, providing a much faster and convenient alternative to existing modes of transportation",2024-10-08 05:56:37,"https://static.tnn.in/thumb/msid-114035819,thumbsize-1140407,width-1280,height-720,resizemode-75/114035819.jpg?quality=100",timesnownews,1.1078930188262133e-23,9,25,96,4,44
50,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/10/09/kollam-ernakulam-memu-train-more-coaches.html,Passengers demand more coaches for Kollam - Ernakulam MEMU and additional services,The eight-coached MEMU can accommodate up to 800 passengers.,2024-10-09 04:24:00,https://img.onmanorama.com/content/dam/mm/en/kerala/top-news/images/2023/6/18/memu-train-c.jpg.transform/576x300/image.jpg,onmanorama,2.040956385155869e-28,20,29,96,4,69
51,Newsdata,https://www.prnewswire.com/apac/news-releases/tribute-portfolio-debuts-in-korea-with-the-opening-of-the-link-seoul-in-sindorim-302271003.html,TRIBUTE PORTFOLIO DEBUTS IN KOREA WITH THE OPENING OF THE LINK SEOUL IN SINDORIM,"The Link Seoul, A Tribute Portfolio Hotel Brings Vibrant Social Spaces, Captivating Design, and Uniquely Remarkable Character to Sindorim District, Seoul SEOUL, South Korea, Oct. 9, 2024 /PRNewswire/ -- Tribute Portfolio, part of Marriott Bonvoy's global portfolio of over 30 extraordinary...",2024-10-09 05:00:00,https://mma.prnewswire.com/media/2525256/The_Link_Seoul__a_Tribute_Portfolio_Hotel_Junior_Suite_King.jpg?p=original,prnewswire_apac,3.5472101322483247e-13,22,121,408,19,114
52,Newsdata,https://www.prnewswire.com/apac/news-releases/delegation-of-international-communication-experts-and-foreign-media-outlets-visits-emerging-industry-enterprises-in-zhongshan-guangdong-province-302273235.html,"Delegation of International Communication Experts and Foreign Media Outlets Visits Emerging Industry Enterprises in Zhongshan, Guangdong Province","BEIJING, Oct. 11, 2024 /PRNewswire/ -- On October 9, 2024, the delegation of international communication experts and foreign media outlets, themed ""The World Comes to Zhongshan"" and organized by the CICG Academy of Translation and Interpretation, visited several representative enterprises...",2024-10-10 17:07:00,https://mma.prnewswire.com/media/2528027/CICG.jpg?p=publish,prnewswire_apac,5.7156178961566865e-33,10,56,185,4,65
53,Newsdata,https://www.timesnownews.com/travel/destinations/best-spice-plantations-in-kerala-that-you-should-visit-at-least-once-article-114084381,Best Spice Plantations In Kerala That You Should Visit At Least Once,"The history of spice cultivation in Kerala is closely linked to its role as a key trading hub, attracting merchants from Arabia, Europe, and China. When in Kerala, make sure you visit at least one of these spice plantations.",2024-10-11 04:30:00,"https://static.tnn.in/thumb/msid-114084580,thumbsize-92992,width-1280,height-720,resizemode-75/114084580.jpg?quality=100",timesnownews,0.0034245948711976414,8,26,132,15,45
54,Newsdata,https://www.timesnownews.com/travel/destinations/bird-sanctuaries-for-photographers-to-capture-indias-migration-season/photostory/114125193.cms,8 Bird Sanctuaries For Photographers To Capture India's Migration Season,"India is a paradise for bird lovers and photographers, especially during the migration season. Every year, thousands of migratory birds flock to the country’s wetlands, forests, and grasslands, offering incredible opportunities for nature photographers. From flamingos and cranes to ducks and storks, India's bird sanctuaries are teeming with vibrant species during this time, creating spectacular scenes. Here are 8 bird sanctuaries where photographers can capture the magic of India’s migration season.",2024-10-12 14:30:00,"https://static.tnn.in/thumb/msid-114125193,imgsize-1166681,width-1280,height-720/114125193.jpg",timesnownews,8.06172539148447e-06,5,21,44,2,19
55,Newsdata,https://www.prnewswire.com/apac/news-releases/amex-trendex-singaporeans-plan-to-spend-the-most-on-travel-this-holiday-season-302275833.html,Amex Trendex: Singaporeans plan to spend the most on travel this holiday season,"SINGAPORE, Oct. 15, 2024 /PRNewswire/ -- According to American Express' Trendex, Singaporean travellers plan to spend the most on travel this holiday season out of the 13 geographies polled. This Trendex studies consumers' travel trends for the upcoming holiday season between November...",2024-10-15 04:00:00,https://mma.prnewswire.com/media/2530040/Amex_Logo.jpg?p=original,prnewswire_apac,8.523167181332913e-18,17,44,246,12,77
56,Newsdata,https://www.timesnownews.com/travel/news/a-new-hyperjet-could-fly-travellers-from-london-to-new-york-in-one-hour-article-114227472,A New Hyperjet Could Fly Travellers From London To New York In One Hour!,"A Texas-based company is making an engine that could let aircrafts fly at the speed of 3,600mph",2024-10-15 03:51:00,"https://static.tnn.in/thumb/msid-114227471,thumbsize-13944,width-1280,height-720,resizemode-75/114227471.jpg?quality=100",timesnownews,3.230024761981477e-37,11,21,90,3,52
57,Newsdata,https://www.timesnownews.com/travel/destinations/best-hill-stations-in-south-india-you-can-explorethisnovember/photostory/114254655.cms,8 Best Hill Stations In South India You Can Explore This November,"As November approaches, the weather in South India begins to cool, making it an ideal time to escape to the hills. The lush greenery, serene landscapes, and pleasant climate of the hill stations offer a perfect retreat from the hustle and bustle of city life. Here’s a guide to eight of the best hill stations in South India that you can explore this November.",2024-10-15 14:30:00,"https://static.tnn.in/thumb/msid-114254655,imgsize-1777913,width-1280,height-720/114254655.jpg",timesnownews,3.104887914457397e-06,1,13,40,4,15
58,Newsdata,https://www.timesnownews.com/travel/travelogues/best-affordable-gifts-for-diwali-for-travellers-article-114378779,From Backpacks To Skincare: The Perfect Diwali Gifts For Your Travel-Loving Family & Friends,"Celebrate Diwali with the perfect travel companions: bags, gadgets, shoes, accessories, and more",2024-10-19 15:19:03,"https://static.tnn.in/thumb/msid-114379189,thumbsize-54106,width-1280,height-720,resizemode-75/114379189.jpg?quality=100",timesnownews,0.000127766121326444,33,148,518,60,192
59,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/10/21/namo-bharat-trains-for-kerala-tourism.html,10 Namo Bharat trains for Kerala: Here's how tourists will benefit,Namo Bharat trains are the Vande Bharat metro services.,2024-10-21 04:59:05,https://img.onmanorama.com/content/dam/mm/en/travel/travel-news/images/2024/10/21/namo-bharat-trains.jpg.transform/576x300/image.jpg,onmanorama,4.566591138584332e-31,19,27,179,7,84
60,Newsdata,https://www.prnewswire.com/apac/news-releases/keenon-robotics-and-truly-robotics-showcase-new-cleaning-products-at-food--hotel-asia-horeca-singapore-2024-pioneering-intelligent-services-302283925.html,"KEENON Robotics and Truly Robotics Showcase New Cleaning Products at Food & Hotel Asia-HoReCa Singapore 2024, Pioneering Intelligent Services","SINGAPORE, Oct. 23, 2024 /PRNewswire/ -- KEENON Robotics, a global leader in service robotics, showcased its latest innovations alongside partner, Truly Robotics, at Food & Hotel Asia-HoReCa Singapore 2024, Asia's premier food and hospitality exhibition. Together, they unveiled KEENON's...",2024-10-23 03:00:00,https://mma.prnewswire.com/media/2537938/image_1.jpg?p=original,prnewswire_apac,2.5017602732729125e-08,15,64,230,18,85
61,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/10/23/cyclone-dana-airports-shut-trains-cancelled-details.html,"Cyclone Dana: Airports may be shut, more than 200 trains cancelled; Help desk numbers",The Cyclone is expected to cross Odisha and West Bengal on Friday.,2024-10-23 07:09:15,https://img.onmanorama.com/content/dam/mm/en/travel/travel-news/images/2022/8/30/indian-train-kerala-art.jpg.transform/576x300/image.jpg,onmanorama,2.7741654983013625e-90,13,13,111,2,50
62,Newsdata,https://www.cnbctv18.com/travel/cyclone-dana-leads-to-266-train-cancellations-details-inside-19497440.htm,Cyclone Dana leads to nearly 350 train cancellations: Details inside,The South Eastern Railway also cancelled several express and passenger trains.,2024-10-23 08:41:39,https://images.cnbctv18.com/uploads/2022/09/Indian_Railways1.jpg,cnbctv18,4.66713585064107e-128,5,33,197,2,51
63,Newsdata,https://www.cnbctv18.com/travel/destinations/vfs-global-to-provide-e-visa-on-arrival-service-to-travellers-from-india-and-96-countries-in-indonesia-19497866.htm,VFS Global to provide e-Visa on arrival service to travellers from India and 96 countries in Indonesia,,2024-10-23 14:01:04,https://images.cnbctv18.com/uploads/2024/06/beach-sunset-mandarmani-2024-06-57833d2f51aecd36416946efa355d606.jpg,cnbctv18,8.064372035071566e-13,4,20,108,6,41
64,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/10/25/cyclone-dana-bhubaneswar-kolkata-airports-resume-operations-trains-cancelled.html,"Cyclone Dana: Bhubaneswar, Kolkata airports resume operations; list of cancelled trains",Help desks are also set up at railway stations to guide passengers regarding cancellations connected to the cyclone.,2024-10-25 04:48:36,https://img.onmanorama.com/content/dam/mm/en/travel/travel-news/images/2024/10/25/cyclone-dana-help-desk.jpg.transform/576x300/image.jpg,onmanorama,1.622848151564853e-67,7,10,92,2,39
65,Newsdata,https://www.timesnownews.com/travel/destinations/have-you-heard-about-the-garh-ganesh-temple-perched-on-a-hill-in-jaipur-article-114213930,"Have You Heard About The Garh Ganesh Temple, Perched On A Hill In Jaipur?","Unlike most temples of Lord Ganesh, where he is depicted with an elephant head, this temple bears his idol in the form of a child called Purushakriti",2024-10-25 03:41:00,"https://static.tnn.in/thumb/msid-114214564,thumbsize-71310,width-1280,height-720,resizemode-75/114214564.jpg?quality=100",timesnownews,0.0002041649104540979,22,44,161,16,67
66,Newsdata,https://www.prnewswire.com/apac/news-releases/goa-tourism-participates-at-itb-asia-2024-showcasing-its-rich-culture-and-heritage-302286331.html,Goa Tourism participates at ITB Asia 2024 showcasing its rich culture and heritage,"SINGAPORE, Oct. 25, 2024 /PRNewswire/ -- ITB ASIA 2024 - One of the leading travel trade shows in Asia, is currently taking place in Singapore from 23rd to 25th October 2024. The Goa Tourism pavilion on Day 1 of ITB Asia 2024 was abuzz with activity. Goa Tourism delegation was represented...",2024-10-25 01:00:00,https://mma.prnewswire.com/media/2539788/Goa_Tourism_ITB_Asia_2024.jpg?p=publish,prnewswire_apac,2.847052011422631e-47,8,32,176,3,51
67,Newsdata,https://www.timesnownews.com/travel/destinations/this-abandoned-village-in-india-is-believed-to-be-cursed-article-114312402,This Abandoned Village In Rajasthan Is Believed To Be Cursed,"Over 200 years ago, thousands of villagers in Kuldhara left it in the middle of the night, leaving behind an eerie-like silence that still haunts travellers",2024-10-26 04:37:00,"https://static.tnn.in/thumb/msid-114312353,thumbsize-273360,width-1280,height-720,resizemode-75/114312353.jpg?quality=100",timesnownews,0.12432970007246111,20,33,154,23,85
68,Newsdata,https://www.onmanorama.com/travel/travel-news/2024/10/26/vande-bharat-german-tourists-compliment-service-kerala.html,Vande Bharat: German tourists travelling in Kerala compliment service; here's what they felt,Foreign tourists book tickets through the 'Foreign Tourist Quota' on the IRCTC website.,2024-10-26 01:43:55,https://img.onmanorama.com/content/dam/mm/en/travel/travel-news/images/2023/9/20/second-vande-bharat-c.jpg.transform/576x300/image.jpg,onmanorama,0.4900709575824572,13,12,67,10,40
69,Newsdata,https://www.timesnownews.com/travel/destinations/national-parks-to-explore-with-your-kids-this-diwali-vacation/photostory/114655066.cms,8 National Parks to Explore with Your Kids This Diwali Vacation,"Visiting national parks with kids during the Diwali vacation is a fun way to spend quality time with family while enjoying India’s amazing wildlife and beautiful landscapes. Here’s a guide to eight national parks that are perfect for families seeking adventure, nature, and learning experiences. Each park has its own unique ecosystem, chances to see animals, and activities that will keep children engaged in the wonders of nature.",2024-10-27 14:30:00,"https://static.tnn.in/thumb/msid-114655066,imgsize-1911294,width-1280,height-720/114655066.jpg",timesnownews,0.00010005207275692148,5,16,45,5,24
70,Newsdata,https://www.timesnownews.com/travel/destinations/your-safari-guide-to-exploring-the-wonders-of-the-great-himalayan-national-park-article-114426354,Your Safari Guide To Exploring The Wonders of The Great Himalayan National Park,"Located in Himachal Pradesh, this park is one of the most lesser-known additions to India’s burgeoning portfolio of national parks and sanctuaries",2024-10-27 09:41:00,"https://static.tnn.in/thumb/msid-114426354,imgsize-196194,width-1280,height-720/114426354.jpg",timesnownews,0.004187491557737603,18,36,179,20,71
71,Newsdata,https://www.onmanorama.com/travel/celebrity-travel/2024/10/26/diljit-dosanjh-dil-luminati-concert-delhi-traffic-advisory-venues-timings.html,"Diljit Dosanjh's Dil-Luminati concert in Delhi: Traffic advisory, venues, timings and booking details","He will head next to Jaipur for a show on November 3 at JECC, managed by Accor, in Sitapura.",2024-10-26 09:30:23,https://img.onmanorama.com/content/dam/mm/en/travel/celebrity-travel/images/2024/10/26/diljit-dosanjh-dilluminati-delhi-concert.jpg.transform/576x300/image.jpg,onmanorama,3.4110142312289623e-09,12,11,101,7,41
72,Newsdata,https://www.timesnownews.com/travel/news/tamil-nadu-unveils-40-new-trekking-destinations-in-14-districts-know-details-article-114684793,Tamil Nadu Unveils 40 New Trekking Destinations In 14 Districts; Know Details,"The new initiative ""Trek Tamil Nadu"" is focussed on enhancing nature conservation, supporting local communities, and bolstering efforts in forest and wildlife protection.",2024-10-28 12:30:00,"https://static.tnn.in/thumb/msid-114685461,thumbsize-135306,width-1280,height-720,resizemode-75/114685461.jpg?quality=100",timesnownews,0.010103983885046236,11,38,127,15,64
73,Newsdata,https://www.timesnownews.com/travel/destinations/jim-corbett-national-park-safari-zones-and-ticket-prices-article-114689422,A Complete Guide To Winter Safaris At Jim Corbett National Park,"Nestled in the foothills of the Himalayas, this park is certainly the most famous in India, and for all the right reasons. November and December are prime months to visit, offering pleasant weather and excellent chances of spotting the elusive big cat",2024-10-28 10:12:49,"https://static.tnn.in/thumb/msid-114689487,thumbsize-123762,width-1280,height-720,resizemode-75/114689487.jpg?quality=100",timesnownews,1.9947458982615205e-07,27,61,249,20,76
74,Newsdata,https://www.timesnownews.com/travel/news/irctc-andaman-tour-visit-andaman-in-under-inr-60k-with-this-irctc-tour-article-114684099,"This Winter, Explore Andaman In Under INR 60K With This IRCTC Tour","This tour will take you to Port Blair, Havelock Island and Neil Island for a week of family fun",2024-10-28 08:41:00,"https://static.tnn.in/thumb/msid-114684257,thumbsize-100610,width-1280,height-720,resizemode-75/114684257.jpg?quality=100",timesnownews,3.0481512722302263e-16,11,46,220,10,36
75,Newsdata,https://www.timesnownews.com/travel/news/fact-check-can-you-use-your-new-iphone-16-in-bali-indonesia-article-114679981,Fact Check: Can You Use Your New iPhone 16 In Indonesia?,Indonesia has banned the iPhone 16 in the country due to Apple's failure to meet investment commitments and regulatory requirements,2024-10-28 06:30:00,"https://static.tnn.in/thumb/msid-114679965,thumbsize-1869094,width-1280,height-720,resizemode-75/114679965.jpg?quality=100",timesnownews,4.979325207128707e-10,16,20,102,10,69
